REPORT_DATE,PLATFORM_ID,PLATFORM,PARTNER_NAME,BUYER_NAME,SOURCE,ADVERTISER_NAME,PUBLISHER,AD_ACCOUNT_ID,CAMPAIGN_ID,CAMPAIGN_NAME,CAMPAIGN_START_DATE,CAMPAIGN_END_DATE,DEVICE,AD_FORMAT,COUNTRY_DATA,COUNTRY_USE,DATA_PROVIDER_ID,LIVERAMP_SEGMENT_ID,SEGMENT_NAME,GROSS_DATA_CPM,NET_CPM,IMPRESSIONS,CLICKS,GROSS_MEDIA_SPEND,TOTAL_DATA_REVENUE_EARNED,DATA_PROVIDER_REVENUE,LIVERAMP_REVENUE,DATA_USE,DATA_TYPE,DATA_PROVIDER,REV_SHARE_PREMIUM_BASIC,CONVERSIONS,ATTRIBUTABLE_REVENUE,AOFT,SOURCE_ID,UPLOAD_DATE
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975801,,11/1/16,1/18/38,,,USA,,,1001011409,ShareThis > Business & Industrial > Energy & Utilities > Water Supply & Treatment,,0.95,23451,0,,22.28,18.94,3.34,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,425128622,,10/14/16,1/18/38,,,USA,,,1000903609,ShareThis > Interest from Social Activity > Political > Issue > Health Care,,1.1,20809,0,,22.89,19.46,3.43,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458066606,,2/19/17,1/18/38,,,USA,,,1001290359,ShareThis > Computers & Electronics > Enterprise Technology > Customer Relationship Management (crm),,0.95,24197,0,,22.99,19.54,3.45,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923018,,11/1/16,1/18/38,,,USA,,,1001011059,ShareThis > Finance > Investing > Commodities & Futures Trading,,0.95,24300,0,,23.09,19.63,3.46,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687327,,11/1/16,1/18/38,,,USA,,,1001011099,ShareThis > Finance > Grants& Scholarships & Financial Aid,,0.95,24477,0,,23.25,19.76,3.49,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Advertiser 1061531,,,,,531833327,,12/19/17,1/18/38,,,USA,,,1002660366,ShareThis > ShareThis > Interest from Social Activity > Morgan Stanley > Vertical > Ecology & Environment > 1,,0.95,25218,0,,23.96,20.37,3.59,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Glassdoor Inc,,,,,457948489,,5/7/18,1/18/38,,,USA,,,1001290289,ShareThis > Business & Industrial > Hospitality Industry,,0.95,31607,8,,24.02,20.42,3.6,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 134,,,,,546882492,,2/21/18,1/18/38,,,USA,,,1002851756,ShareThis > Interest from Social Activity > Amtrak > Custom > HA,,1.25,19252,0,,24.07,20.46,3.61,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688410,,11/1/16,1/18/38,,,USA,,,1001009129,ShareThis > Travel > Tourist Destinations > Historical Sites & Buildings,,0.95,25630,0,,24.35,20.7,3.65,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Advertiser 1061531,,,,,534080368,,12/27/17,1/18/38,,,USA,,,1002660456,ShareThis > ShareThis > Interest from Social Activity > Morgan Stanley > Vertical > Financial Planning & Management > 1,,0.95,26545,0,,25.22,21.44,3.78,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687003,,11/1/16,1/18/38,,,USA,,,1001011389,ShareThis > Business & Industrial > Pharmaceuticals & Biotech,,0.95,26941,0,,25.59,21.75,3.84,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687990,,11/1/16,1/18/38,,,USA,,,1001010449,ShareThis > Home & Garden > Home Improvement > Roofing,,0.95,27007,0,,25.66,21.81,3.85,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 207,,,,,577365752,,4/23/18,1/18/38,,,USA,,,1003089656,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Business News,,0.95,27102,0,,25.75,21.89,3.86,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 134,,,,,546868818,,2/21/18,1/18/38,,,USA,,,1002851786,ShareThis > Interest from Social Activity > Amtrak > Vertical > Rail Transportation,,0.95,27284,0,,25.92,22.03,3.89,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 207,,,,,579823902,,4/23/18,1/18/38,,,USA,,,1003089706,ShareThis > Interest from Social Data > Ben & Jerry's > Custom > Commute,,1.25,20759,0,,25.95,22.06,3.89,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687231,,11/1/16,1/18/38,,,USA,,,1001013079,ShareThis > Finance > Accounting & Auditing > Bookkeeping,,0.95,27815,0,,26.42,22.46,3.96,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975594,,11/1/16,1/18/38,,,USA,,,1001011589,ShareThis > Beauty & Fitness > Spas & Beauty Services,,0.95,29580,0,,28.1,23.89,4.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Glassdoor Inc,,,,,437686895,,11/17/17,1/18/38,,,USA,,,1001012759,ShareThis > Business & Industrial > Business Operations > Management,,0.95,38121,10,,28.97,24.62,4.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687195,,11/1/16,1/18/38,,,USA,,,1001011169,ShareThis > Finance > Accounting & Auditing > Tax Preparation & Planning,,0.95,31074,0,,29.52,25.09,4.43,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976896,,11/1/16,1/18/38,,,USA,,,1001014169,ShareThis > Law & Government > Public Safety > Law Enforcement,,0.95,31237,0,,29.68,25.23,4.45,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,CBC New Media Group LLC (aka WRAL) - DFP,,,,,439918530,,11/1/17,1/18/38,,,USA,,,1001012099,ShareThis > Arts & Entertainment > Events & Listings > Concerts & Music Festivals,,0.95,39884,45,,30.31,25.76,4.55,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439924065,,11/1/16,1/18/38,,,USA,,,1001009139,ShareThis > Travel > Tourist Destinations,,0.95,32251,0,,30.64,26.04,4.6,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 134,,,,,544872886,,2/21/18,1/18/38,,,USA,,,1002851776,ShareThis > Interest from Social Activity > Amtrak > Vertical > Bus & Rail,,0.95,32530,0,,30.9,26.27,4.64,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922202,,11/1/16,1/18/38,,,USA,,,1001012539,ShareThis > Autos & Vehicles > Vehicle Codes & Driving Laws,,0.95,32712,0,,31.08,26.42,4.66,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439918530,,11/1/16,1/18/38,,,USA,,,1001012099,ShareThis > Arts & Entertainment > Events & Listings > Concerts & Music Festivals,,0.95,33238,0,,31.58,26.84,4.74,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Government Executive,,,,,460669431,,4/11/18,1/18/38,,,USA,,,1001290519,ShareThis > Law & Government > Public Safety,,0.95,42599,38,,32.38,27.52,4.86,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Adconion Spain - DFP EMEA,,,,,436975759,,5/8/18,1/18/38,,,USA,,,1001012819,ShareThis > Business & Industrial > Energy & Utilities,,0.79,43185,364,,32.62,27.73,4.89,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687348,,11/1/16,1/18/38,,,USA,,,1001013169,ShareThis > Finance > Insurance > Health Insurance,,0.95,35485,0,,33.71,28.65,5.06,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 207,,,,,578989054,,4/23/18,1/18/38,,,USA,,,1003089466,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Weather,,0.95,35844,0,,34.05,28.94,5.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 2493231,,,,,589925644,,5/4/18,1/18/38,,,USA,,,1003161519,ShareThis > Interest from Social Activity > Estee Lauder > Vertical > Make Up & Cosmetics,,0.95,37076,0,,35.22,29.94,5.28,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922238,,11/1/16,1/18/38,,,USA,,,1001012589,ShareThis > Beauty & Fitness > Cosmetic Procedures,,0.95,38035,0,,36.13,30.71,5.42,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687897,,11/1/16,1/18/38,,,USA,,,1001010569,ShareThis > Hobbies & Leisure > Outdoors > Hiking & Camping,,0.95,39561,0,,37.58,31.94,5.64,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688386,,11/1/16,1/18/38,,,USA,,,1001009209,ShareThis > Sports > Water Sports > Surfing,,0.95,41694,0,,39.61,33.67,5.94,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,460669386,,2/19/17,1/18/38,,,USA,,,1001290299,ShareThis > Business & Industrial > Industrial Materials & Equipment,,0.95,42245,0,,40.13,34.11,6.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439921584,,11/1/16,1/18/38,,,USA,,,1001011909,ShareThis > Arts & Entertainment > Performing Arts > Circus,,0.95,42799,0,,40.66,34.56,6.1,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Glassdoor Inc,,,,,437687003,,4/4/17,1/18/38,,,USA,,,1001011389,ShareThis > Business & Industrial > Pharmaceuticals & Biotech,,0.95,53586,9,,40.73,34.62,6.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436974703,,11/1/16,1/18/38,,,USA,,,1001012359,ShareThis > Arts & Entertainment > Performing Arts > Opera,,0.95,44349,0,,42.13,35.81,6.32,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Glassdoor Inc,,,,,460669377,,3/30/17,1/18/38,,,USA,,,1001290259,ShareThis > Business & Industrial > Business Operations,,0.95,56082,19,,42.62,36.23,6.39,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 2493231,,,,,589925647,,5/4/18,1/18/38,,,USA,,,1003161509,ShareThis > Interest from Social Activity > Estee Lauder > Vertical > Skin Care,,0.95,45438,0,,43.17,36.69,6.48,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923573,,11/1/16,1/18/38,,,USA,,,1001013929,ShareThis > Internet & Telecom > Web Services > Web Hosting & Domain Registration,,0.95,45967,0,,43.67,37.12,6.55,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922286,,11/1/16,1/18/38,,,USA,,,1001012629,ShareThis > Beauty & Fitness > Fitness,,0.95,46075,0,,43.77,37.2,6.57,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Ticketmaster - DFP,,,,,436976971,,5/7/18,1/18/38,,,USA,,,1001014309,ShareThis > People & Society > Ethnic & Identity Groups > Africans & Diaspora,,0.95,57820,93,,43.94,37.35,6.59,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 849135,,,,,463238783,,3/15/17,1/18/38,,,USA,,,1001314709,ShareThis > ShareThis > Interest from Social Activity > Comcast > Custom Movers2 Segment > 1,,1,43983,0,,43.98,37.38,6.6,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437686808,,11/1/16,1/18/38,,,USA,,,1001011599,ShareThis > Beauty & Fitness > Hair Care,,0.95,46672,0,,44.34,37.69,6.65,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923006,,11/1/16,1/18/38,,,USA,,,1001013189,ShareThis > Finance > Investing > Brokerages & Day Trading,,0.95,48188,0,,45.78,38.91,6.87,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687042,,11/1/16,1/18/38,,,USA,,,1001012899,ShareThis > Business & Industrial > Transportation & Logistics > Moving & Relocation,,0.95,48738,0,,46.3,39.36,6.95,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688404,,11/1/16,1/18/38,,,USA,,,1001009189,ShareThis > Travel > Air Travel,,0.95,49354,0,,46.89,39.86,7.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Veremedia,,,,,436976551,,2/15/18,1/18/38,,,USA,,,1001013589,ShareThis > Health > Pediatrics,,0.95,63203,18,,48.03,40.83,7.2,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,BizX LLC,,,,,437687138,,5/4/18,1/18/38,,,USA,,,1001011249,ShareThis > Computers & Electronics > Networking > Network Monitoring & Management,,0.95,63279,35,,48.09,40.88,7.21,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 207,,,,,577365782,,4/23/18,1/18/38,,,USA,,,1003089586,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Journalism & News Industry,,0.95,51857,0,,49.26,41.87,7.39,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 849135,,,,,396186724,,7/29/16,1/18/38,,,USA,,,1000726596,ShareThis > Interest from Social Activity > COX > Movers Reach,,0.7,72304,0,,50.61,43.02,7.59,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923861,,11/1/16,1/18/38,,,USA,,,1001009579,ShareThis > Science > Ecology & Environment,,0.95,53319,0,,50.65,43.05,7.6,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923882,,11/1/16,1/18/38,,,USA,,,1001014669,ShareThis > Science > Earth Sciences > Water & Marine Sciences,,0.95,53824,0,,51.13,43.46,7.67,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Priceline.com - DFP Americas,,,,,439924029,,9/11/17,1/18/38,,,USA,,,1001009159,ShareThis > Travel > Specialty Travel > Adventure Travel,,0.95,67541,42,,51.33,43.63,7.7,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976116,,11/1/16,1/18/38,,,USA,,,1001013199,ShareThis > Finance > Investing > Currencies & Foreign Exchange,,0.95,54043,0,,51.34,43.64,7.7,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Veremedia,,,,,439923867,,1/19/18,1/18/38,,,USA,,,1001014649,ShareThis > Science > Biological Sciences > Neuroscience,,0.95,68729,10,,52.23,44.4,7.83,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 207,,,,,579823911,,4/23/18,1/18/38,,,USA,,,1003089556,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Online Games,,0.95,55043,0,,52.29,44.45,7.84,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Advertiser 1061531,,,,,531833849,,12/19/17,1/18/38,,,USA,,,1002660446,ShareThis > ShareThis > Interest from Social Activity > Morgan Stanley > Vertical > Investing > 1,,0.95,55867,0,,53.07,45.11,7.96,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,This Old House,,,,,439923531,,5/3/18,1/18/38,,,USA,,,1001010439,ShareThis > Home & Garden > Hvac & Climate Control,,0.95,70723,18,,53.75,45.69,8.06,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437686538,,11/1/16,1/18/38,,,USA,,,1001012449,ShareThis > Autos & Vehicles > Commercial Vehicles > Cargo Trucks & Trailers,,0.95,58566,0,,55.64,47.29,8.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976380,,11/1/16,1/18/38,,,USA,,,1001013359,ShareThis > Food & Drink > Restaurants > Catering,,0.95,58808,0,,55.87,47.49,8.38,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923870,,11/1/16,1/18/38,,,USA,,,1001014679,ShareThis > Science > Ecology & Environment > Climate Change & Global Warming,,0.95,61480,0,,58.41,49.65,8.76,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976989,,11/1/16,1/18/38,,,USA,,,1001014439,ShareThis > People & Society > Social Issues & Advocacy > Green Living & Environmental Issues,,0.95,61974,0,,58.88,50.05,8.83,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976581,,11/1/16,1/18/38,,,USA,,,1001010649,ShareThis > Health > Public Health,,0.95,62560,0,,59.43,50.52,8.91,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976014,,11/1/16,1/18/38,,,USA,,,1001011179,ShareThis > Finance > Accounting & Auditing,,0.95,63222,0,,60.06,51.05,9.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976635,,11/1/16,1/18/38,,,USA,,,1001013729,ShareThis > Home & Garden > Bed & Bath,,0.95,63422,0,,60.25,51.21,9.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 849137,,,,,574394758,,4/16/18,1/18/38,,,USA,,,1003082486,ShareThis > Interest from Social Activity > Novartis Alcon > Custom > Dailies,,1.25,49536,0,,61.92,52.63,9.29,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Advertiser 1061531,,,,,531833330,,12/19/17,1/18/38,,,USA,,,1002660376,ShareThis > ShareThis > Interest from Social Activity > Morgan Stanley > Vertical > Green Living & Environmental Issues > 1,,0.95,65971,0,,62.67,53.27,9.4,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976203,,11/1/16,1/18/38,,,USA,,,1001010099,ShareThis > Law & Government > Military > Navy,,0.95,66582,0,,63.25,53.76,9.49,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436977169,,11/1/16,1/18/38,,,USA,,,1001009169,ShareThis > Travel > Hotels & Accommodations,,0.95,66828,0,,63.49,53.97,9.52,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 134,,,,,543907790,,2/21/18,1/18/38,,,USA,,,1002851796,ShareThis > Interest from Social Activity > Amtrak > Vertical > Specialty Travel,,0.95,67686,0,,64.3,54.66,9.65,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975531,,11/1/16,1/18/38,,,USA,,,1001012599,ShareThis > Beauty & Fitness > Face & Body Care > Hygiene & Toiletries,,0.95,68407,0,,64.99,55.24,9.75,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,HTL,,,,,436976545,,3/22/18,1/18/38,,,USA,,,1001013579,ShareThis > Health > Nutrition > Vitamins & Supplements,,0.95,86845,51,,66,56.1,9.9,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,447743028,,12/5/16,1/18/38,,,USA,,,1001142679,ShareThis_US > Interest from Social Activity > New Year > Celebration Planners > 1,,1.1,60057,0,,66.06,56.15,9.91,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975540,,11/1/16,1/18/38,,,USA,,,1001011649,ShareThis > Beauty & Fitness > Face & Body Care > Make-Up & Cosmetics,,0.95,71130,0,,67.57,57.43,10.14,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,427270998,,10/14/16,1/18/38,,,USA,,,1000903649,ShareThis > Interest from Social Activity > Political > Candidate > Trump Supporters,,1.1,61807,0,,67.99,57.79,10.2,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,460669419,,2/19/17,1/18/38,,,USA,,,1001290449,ShareThis > Home & Garden > Home Furnishings,,0.95,71896,0,,68.3,58.06,10.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458066636,,2/19/17,1/18/38,,,USA,,,1001290579,ShareThis > People & Society > Religion & Belief > Self-help & Motivational,,0.95,72146,0,,68.54,58.26,10.28,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923630,,11/1/16,1/18/38,,,USA,,,1001010249,ShareThis > Jobs & Education > Education > Vocational & Continuing Education,,0.95,73925,0,,70.23,59.7,10.53,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975570,,11/1/16,1/18/38,,,USA,,,1001011639,ShareThis > Beauty & Fitness > Face & Body Care > Skin & Nail Care,,0.95,74661,0,,70.93,60.29,10.64,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 207,,,,,577365716,,4/23/18,1/18/38,,,USA,,,1003089566,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Newspapers,,0.95,75456,0,,71.68,60.93,10.75,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975738,,11/1/16,1/18/38,,,USA,,,1001012849,ShareThis > Business & Industrial > Hospitality Industry > Event Planning,,0.95,75975,0,,72.18,61.35,10.83,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458066615,,2/19/17,1/18/38,,,USA,,,1001290399,ShareThis > Games > Family-Oriented Games & Activities,,0.95,76757,0,,72.92,61.98,10.94,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976596,,11/1/16,1/18/38,,,USA,,,1001013629,ShareThis > Health > Vision Care > Eye Exams & Optometry,,0.95,79429,0,,75.46,64.14,11.32,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Advertiser 1011933,,,,,448315184,,12/20/16,1/18/38,,,USA,,,1001159539,ShareThis > Interest from Social Activity > HVR > Category Food Condiments Dressings,,0.6,128231,0,,76.94,65.4,11.54,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439924026,,11/1/16,1/18/38,,,USA,,,1001015089,ShareThis > Travel > Luggage & Travel Accessories,,0.95,87134,0,,82.78,70.36,12.42,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 1431158,,,,,593673859,,5/8/18,1/18/38,,,USA,,,1003167709,ShareThis > Interest from Social Activity > Emirates > Vertical > Bollywood & Asian Film,,0.95,89137,0,,84.68,71.98,12.7,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Bid Manager Partner 894145,,,,,578989138,,4/20/18,1/18/38,,,USA,,,1003089726,ShareThis > Interest from Social Activity > Viacom > Custom > VH1 Keywords,,1.25,68481,0,,85.6,72.76,12.84,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687972,,11/1/16,1/18/38,,,USA,,,1001010479,ShareThis > Home & Garden > Home Improvement,,0.95,91511,0,,86.94,73.9,13.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436977016,,11/1/16,1/18/38,,,USA,,,1001014419,ShareThis > People & Society > Social Issues & Advocacy > Charity & Philanthropy,,0.95,92657,0,,88.02,74.82,13.2,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,460669395,,2/19/17,1/18/38,,,USA,,,1001290459,ShareThis > Home & Garden > Kitchen & Dining,,0.95,97481,0,,92.61,78.72,13.89,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,455175818,,2/6/17,1/18/38,,,USA,,,1001266759,ShareThis > Health > Women's Health,,0.95,103715,0,,98.53,83.75,14.78,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976914,,11/1/16,1/18/38,,,USA,,,1001009909,ShareThis > People & Society > Family & Relationships > Romance,,0.95,105595,0,,100.32,85.27,15.05,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,upgrade_30331,,,,,436975759,,4/13/18,1/18/38,,,USA,,,1001012819,ShareThis > Business & Industrial > Energy & Utilities,,1.19,142700,207,,105.74,89.88,15.86,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458066576,,2/19/17,1/18/38,,,USA,,,1001290169,ShareThis > Autos & Vehicles > Vehicle Brands > Bentley,,0.95,112671,0,,107.04,90.98,16.06,,,SHARETHIS,,,,,,30-JUN-18
